latitude,longitude,timestamp
30.47442,-81.64537,
30.47254,-81.64589,
30.47026,-81.64654,
30.46829,-81.64711,
30.46829,-81.64711,
30.46772,-81.64738,
30.46691,-81.64766,
30.46612,-81.64791,
30.46581,-81.64802,
30.46333,-81.6488,
30.46302,-81.64889,
30.46287,-81.64892,
30.46271,-81.64896,
30.46253,-81.64898,
30.46238,-81.649,
30.46223,-81.649,
30.46199,-81.649,
30.46178,-81.64898,
30.46159,-81.64894,
30.46137,-81.64886,
30.46115,-81.64879,
30.46093,-81.64869,
30.46073,-81.64859,
30.46056,-81.64849,
30.46037,-81.64835,
30.46017,-81.64821,
30.46003,-81.64807,
30.45986,-81.6479,
30.45969,-81.64771,
30.45949,-81.64744,
30.45938,-81.64726,
30.45927,-81.64707,
30.45918,-81.64688,
30.45908,-81.64669,
30.459,-81.64645,
30.45892,-81.64621,
30.45888,-81.64605,
30.45884,-81.64585,
30.45881,-81.64563,
30.45878,-81.64541,
30.45873,-81.64518,
30.45868,-81.64489,
30.45864,-81.64461,
30.4586,-81.64436,
30.45843,-81.64316,
30.45836,-81.64277,
30.45829,-81.64216,
30.45824,-81.64187,
30.45819,-81.64159,
30.45813,-81.64118,
30.45809,-81.64083,
30.45796,-81.63975,
30.45796,-81.63975,
30.45796,-81.63975,
30.45793,-81.63942,
30.45794,-81.63912,
30.45781,-81.63833,
30.45769,-81.63771,
30.45735,-81.63645,
30.45719,-81.63557,
30.45719,-81.63557,
30.45717,-81.63524,
30.45695,-81.63389,
30.45669,-81.63272,
30.45652,-81.63166,
30.45626,-81.63022,
30.45558,-81.62657,
30.45555,-81.62642,
30.45545,-81.62592,
30.45539,-81.62561,
30.45533,-81.62538,
30.45528,-81.62518,
30.45524,-81.62505,
30.45516,-81.62478,
30.45507,-81.62452,
30.45498,-81.62426,
30.45476,-81.62372,
30.45447,-81.62313,
30.45432,-81.62283,
30.45417,-81.62259,
30.45403,-81.62234,
30.45252,-81.61998,
30.45196,-81.61912,
30.45155,-81.61849,
30.45155,-81.61849,
30.45044,-81.61709,
30.44993,-81.61645,
30.44841,-81.61476,
30.44728,-81.61347,
30.44703,-81.61326,
30.44693,-81.6132,
30.44671,-81.61311,
30.44661,-81.61311,
30.44547,-81.61308,
30.44494,-81.61302,
30.44374,-81.61301,
30.44374,-81.61301,
30.44388,-81.6137,
30.44393,-81.61399,
30.44398,-81.61423,
30.44412,-81.61497,
30.44435,-81.61621,
30.44441,-81.61646,
30.44452,-81.61706,
30.44453,-81.61711,
30.44468,-81.61789,
30.44477,-81.61836,
30.44478,-81.61841,
30.44483,-81.61868,
30.44495,-81.61934,
30.44498,-81.61949,
30.44511,-81.62016,
30.44511,-81.62016,
30.44697,-81.62022,
30.44703,-81.62023,
30.44709,-81.62025,
30.44714,-81.62028,
30.44714,-81.62028,
30.44716,-81.62031,
30.44718,-81.62038,
30.44719,-81.62046,
30.44719,-81.62056,
30.44718,-81.62107,
30.44717,-81.62134,
30.44717,-81.62134,
30.44789,-81.62136,
30.44858,-81.62139,
30.4491,-81.62142,
30.44954,-81.62144,
30.45036,-81.62147,
30.4507,-81.62149,
30.45112,-81.6215,
30.45156,-81.62151,
30.45214,-81.62154,
30.45214,-81.62154,
30.45205,-81.62344,
30.45205,-81.62344,
30.45205,-81.62344,
30.45214,-81.62154,
30.45214,-81.62154,
30.45156,-81.62151,
30.45112,-81.6215,
30.4507,-81.62149,
30.45036,-81.62147,
30.44954,-81.62144,
30.4491,-81.62142,
30.44858,-81.62139,
30.44789,-81.62136,
30.44717,-81.62134,
30.44717,-81.62134,
30.44714,-81.62231,
30.4471,-81.62344,
30.44708,-81.62349,
30.44706,-81.62352,
30.44703,-81.62355,
30.44698,-81.62356,
30.44575,-81.62349,
30.44575,-81.62349,
30.4458,-81.62371,
30.44603,-81.62493,
30.4463,-81.62632,
30.44653,-81.62752,
30.44662,-81.62796,
30.44665,-81.62814,
30.44686,-81.62921,
30.44696,-81.62971,
30.44757,-81.63289,
30.44778,-81.634,
30.44815,-81.63591,
30.44818,-81.63611,
30.44821,-81.63639,
30.44821,-81.63657,
30.4482,-81.63677,
30.44818,-81.63697,
30.44815,-81.63717,
30.44811,-81.6374,
30.44804,-81.63766,
30.44795,-81.63796,
30.44791,-81.63811,
30.44784,-81.63828,
30.44784,-81.63829,
30.44778,-81.63843,
30.44768,-81.63863,
30.44759,-81.63879,
30.44759,-81.63879,
30.44759,-81.63895,
30.44763,-81.63911,
30.44763,-81.63911,
30.44818,-81.63893,
30.44839,-81.63886,
30.44919,-81.63859,
30.44979,-81.63839,
30.45041,-81.63819,
30.45078,-81.63806,
30.4511,-81.63795,
30.45161,-81.63778,
30.45185,-81.6377,
30.45245,-81.6375,
30.45264,-81.63744,
30.45329,-81.63723,
30.45329,-81.63723,
30.45563,-81.63643,
30.45567,-81.63642,
30.45606,-81.63627,
30.45632,-81.63619,
30.45804,-81.63564,
30.45896,-81.63533,
30.45904,-81.6353,
30.45904,-81.6353,
30.45899,-81.63508,
30.45885,-81.63443,
30.45879,-81.63426,
30.45871,-81.63405,
30.45863,-81.63389,
30.45848,-81.63368,
30.45833,-81.63353,
30.45818,-81.63346,
30.45808,-81.63342,
30.45793,-81.6334,
30.45781,-81.63341,
30.4577,-81.63345,
30.45756,-81.63353,
30.45744,-81.63366,
30.45736,-81.63383,
30.45729,-81.63413,
30.45733,-81.63447,
30.45736,-81.63469,
30.45742,-81.635,
30.45748,-81.63547,
30.45763,-81.63637,
30.45781,-81.63734,
30.45791,-81.63799,
30.45801,-81.63857,
30.45812,-81.63918,
30.45848,-81.64115,
30.45859,-81.64176,
30.45859,-81.64176,
30.45869,-81.6423,
30.45878,-81.64294,
30.45898,-81.64396,
30.45911,-81.64462,
30.45926,-81.64516,
30.45954,-81.64626,
30.45969,-81.64694,
30.45976,-81.64724,
30.45983,-81.64759,
30.45991,-81.6481,
30.45996,-81.64848,
30.45997,-81.64851,
30.46002,-81.64889,
30.46007,-81.64931,
30.46011,-81.64971,
30.46014,-81.64996,
30.46016,-81.65022,
30.46017,-81.65086,
30.46017,-81.65121,
30.46017,-81.65162,
30.46017,-81.65198,
30.46015,-81.65242,
30.46013,-81.65269,
30.46008,-81.65371,
30.46005,-81.65439,
30.46003,-81.65472,
30.46003,-81.65481,
30.46002,-81.65527,
30.46008,-81.65855,
30.46013,-81.66593,
30.46013,-81.66593,
30.46013,-81.66593,
30.46013,-81.66604,
30.46013,-81.66633,
30.46015,-81.66944,
30.46017,-81.67453,
30.46017,-81.67453,
30.46022,-81.67835,
30.46023,-81.67893,
30.46024,-81.682,
30.46026,-81.68304,
30.46027,-81.68448,
30.46026,-81.68524,
30.46025,-81.6858,
30.4602,-81.68677,
30.46014,-81.68767,
30.46008,-81.68842,
30.46001,-81.68913,
30.4599,-81.68996,
30.45976,-81.69095,
30.45969,-81.69143,
30.4596,-81.69192,
30.45951,-81.69241,
30.45942,-81.69292,
30.45933,-81.69332,
30.45931,-81.69341,
30.4592,-81.69391,
30.45909,-81.69441,
30.45883,-81.69541,
30.45855,-81.69641,
30.4584,-81.69692,
30.45807,-81.69792,
30.45786,-81.69852,
30.45769,-81.69898,
30.45734,-81.69989,
30.45696,-81.70087,
30.45696,-81.70087,
30.45638,-81.70241,
30.45524,-81.70538,
30.45498,-81.70603,
30.45372,-81.70941,
30.4535,-81.70999,
30.45334,-81.7104,
30.45297,-81.71131,
30.45279,-81.71176,
30.45259,-81.7122,
30.45222,-81.71294,
30.45199,-81.71337,
30.45176,-81.71378,
30.45152,-81.71419,
30.45127,-81.71457,
30.45102,-81.71495,
30.45077,-81.71532,
30.45024,-81.71601,
30.44969,-81.71665,
30.44945,-81.71692,
30.44902,-81.71737,
30.44896,-81.71744,
30.44846,-81.71792,
30.44796,-81.71836,
30.44768,-81.71859,
30.4471,-81.71903,
30.44651,-81.71944,
30.44591,-81.71982,
30.44522,-81.72026,
30.44471,-81.72059,
30.44441,-81.7208,
30.44441,-81.7208,
30.43884,-81.72431,
30.43875,-81.72437,
30.43874,-81.72438,
30.43801,-81.72483,
30.43704,-81.72544,
30.43325,-81.72784,
30.42751,-81.73147,
30.42363,-81.7339,
30.42089,-81.73563,
30.42042,-81.73592,
30.41987,-81.7363,
30.41959,-81.73651,
30.4195,-81.73658,
30.41932,-81.73672,
30.41908,-81.73692,
30.41884,-81.73713,
30.41862,-81.73733,
30.41819,-81.73775,
30.4178,-81.73817,
30.41762,-81.73838,
30.41731,-81.73875,
30.41701,-81.73915,
30.41672,-81.73954,
30.41644,-81.73998,
30.41608,-81.74064,
30.41541,-81.74187,
30.41541,-81.74187,
30.41247,-81.74716,
30.4121,-81.7478,
30.41184,-81.74826,
30.41184,-81.74826,
30.41124,-81.74934,
30.41096,-81.74983,
30.41071,-81.75022,
30.41047,-81.75054,
30.41017,-81.7509,
30.40986,-81.75126,
30.40953,-81.75157,
30.40924,-81.75184,
30.4089,-81.7521,
30.40851,-81.75237,
30.40835,-81.7525,
30.4082,-81.75261,
30.40803,-81.75271,
30.40768,-81.7529,
30.40736,-81.75305,
30.40543,-81.75371,
30.39561,-81.75685,
30.3953,-81.75694,
30.39479,-81.7571,
30.39428,-81.75726,
30.394,-81.75736,
30.39375,-81.75743,
30.39133,-81.75821,
30.39103,-81.7583,
30.38983,-81.75869,
30.38952,-81.75879,
30.38767,-81.75931,
30.38736,-81.75939,
30.38643,-81.75962,
30.38581,-81.75977,
30.38551,-81.75983,
30.3846,-81.76004,
30.3843,-81.7601,
30.38401,-81.76015,
30.38318,-81.76033,
30.38286,-81.76037,
30.38228,-81.76047,
30.3816,-81.76059,
30.38075,-81.76071,
30.38018,-81.76079,
30.37961,-81.76086,
30.37929,-81.76089,
30.37898,-81.76092,
30.37866,-81.76095,
30.37835,-81.76098,
30.3783,-81.76098,
30.37779,-81.76104,
30.37637,-81.76112,
30.37637,-81.76112,
30.37561,-81.76116,
30.37498,-81.76118,
30.37229,-81.76121,
30.37184,-81.76121,
30.36845,-81.7612,
30.36667,-81.76115,
30.36293,-81.76111,
30.3614,-81.76109,
30.36104,-81.76109,
30.35889,-81.76107,
30.35655,-81.76104,
30.35655,-81.76104,
30.35655,-81.76104,
30.35308,-81.76101,
30.35017,-81.76098,
30.34697,-81.76095,
30.34658,-81.76095,
30.34555,-81.76094,
30.34459,-81.76094,
30.34276,-81.76092,
30.34186,-81.76091,
30.34013,-81.76089,
30.34013,-81.76089,
30.33953,-81.76095,
30.33876,-81.76104,
30.33836,-81.76112,
30.33789,-81.76123,
30.33737,-81.76139,
30.33707,-81.7615,
30.33676,-81.76162,
30.33615,-81.76186,
30.33615,-81.76186,
30.33598,-81.76201,
30.3359,-81.76213,
30.33589,-81.76215,
30.33585,-81.76223,
30.33577,-81.76243,
30.33577,-81.7633,
30.33571,-81.76351,
30.33571,-81.7636,
30.3357,-81.76417,
30.3357,-81.76444,
30.33572,-81.76464,
30.33572,-81.76464,
30.33583,-81.76464,
30.33745,-81.76463,
30.33789,-81.76463,
30.3386,-81.76462,
30.3392,-81.76461,
30.33944,-81.76461,
30.34079,-81.7646,
30.34139,-81.76459,
30.34139,-81.76459,
30.34138,-81.764,
30.34133,-81.76383,
30.34097,-81.76384,
30.34089,-81.76401,
30.34089,-81.76433,
30.34089,-81.76433,
30.34089,-81.76401,
30.34097,-81.76384,
30.34133,-81.76383,
30.34138,-81.764,
30.34139,-81.76459,
30.34139,-81.76459,
30.34079,-81.7646,
30.34066,-81.7646,
30.34066,-81.7646,
30.34066,-81.7646,
30.33944,-81.76461,
30.3392,-81.76461,
30.3386,-81.76462,
30.33789,-81.76463,
30.33745,-81.76463,
30.33583,-81.76464,
30.33572,-81.76464,
30.33572,-81.76464,
30.3357,-81.76444,
30.3357,-81.76417,
30.33571,-81.7636,
30.33571,-81.76351,
30.33566,-81.76332,
30.33565,-81.76282,
30.33565,-81.76282,
30.33559,-81.76259,
30.33555,-81.7625,
30.33553,-81.76247,
30.33548,-81.76239,
30.33541,-81.7623,
30.33527,-81.76219,
30.3351,-81.76214,
30.33463,-81.76217,
30.33433,-81.76223,
30.33402,-81.76229,
30.33374,-81.76236,
30.33346,-81.76244,
30.33299,-81.7626,
30.33251,-81.76281,
30.33211,-81.76302,
30.33179,-81.76322,
30.33142,-81.7634,
30.33078,-81.76387,
30.33027,-81.76424,
30.32992,-81.76454,
30.32957,-81.76485,
30.329,-81.76541,
30.32856,-81.76584,
30.32661,-81.76773,
30.32633,-81.76802,
30.32557,-81.76875,
30.32531,-81.76897,
30.32505,-81.76917,
30.3245,-81.76951,
30.32421,-81.76968,
30.32391,-81.76983,
30.32361,-81.76998,
30.32322,-81.77013,
30.32296,-81.77022,
30.32268,-81.77031,
30.32236,-81.77039,
30.3219,-81.77049,
30.32167,-81.77052,
30.32137,-81.77056,
30.32104,-81.77058,
30.32049,-81.77059,
30.32008,-81.77059,
30.31958,-81.7706,
30.31901,-81.77061,
30.31901,-81.77061,
30.31822,-81.7707,
30.31795,-81.77074,
30.31763,-81.77082,
30.31731,-81.77095,
30.31722,-81.771,
30.31701,-81.77111,
30.31686,-81.7712,
30.31668,-81.77134,
30.31647,-81.77152,
30.31639,-81.7716,
30.31619,-81.77181,
30.31609,-81.77194,
30.316,-81.77206,
30.3159,-81.77223,
30.31581,-81.77236,
30.31571,-81.77258,
30.31559,-81.77284,
30.3155,-81.77311,
30.31543,-81.77337,
30.31537,-81.77366,
30.31533,-81.77402,
30.31531,-81.77459,
30.31525,-81.77501,
30.31509,-81.7834,
30.31508,-81.78383,
30.31506,-81.78652,
30.31506,-81.78652,
30.31501,-81.78959,
30.315,-81.79043,
30.31498,-81.79115,
30.31497,-81.79192,
30.31486,-81.79733,
30.31482,-81.79877,
30.31476,-81.80025,
30.31469,-81.80126,
30.31456,-81.8027,
30.31443,-81.80402,
30.31423,-81.80574,
30.31411,-81.80671,
30.31369,-81.8097,
30.31262,-81.817,
30.31249,-81.818,
30.31107,-81.82788,
30.31095,-81.82875,
30.31082,-81.82964,
30.31068,-81.8307,
30.31051,-81.83223,
30.31038,-81.83353,
30.30992,-81.8396,
30.30966,-81.84324,
30.30933,-81.84753,
30.30921,-81.84915,
30.30921,-81.84915,
30.30885,-81.85401,
30.30881,-81.8545,
30.30874,-81.85583,
30.30822,-81.86263,
30.30786,-81.86728,
30.30786,-81.86728,
30.30765,-81.86984,
30.30689,-81.87716,
30.30624,-81.88327,
30.30583,-81.8871,
30.30461,-81.89855,
30.30457,-81.89898,
30.30394,-81.90495,
30.30386,-81.90565,
30.30386,-81.90565,
30.30386,-81.90565,
30.30332,-81.91076,
30.30227,-81.92078,
30.30217,-81.9216,
30.30206,-81.92245,
30.30193,-81.92339,
30.30177,-81.92424,
30.30167,-81.92476,
30.30156,-81.92532,
30.30138,-81.9261,
30.30111,-81.92721,
30.3008,-81.92833,
30.30051,-81.92924,
30.29227,-81.95446,
30.29194,-81.95552,
30.29171,-81.95634,
30.2914,-81.95759,
30.29114,-81.95882,
30.29074,-81.96118,
30.29058,-81.9625,
30.29044,-81.96409,
30.29027,-81.96668,
30.28997,-81.97066,
30.28988,-81.97188,
30.28975,-81.97517,
30.28964,-81.97782,
30.28964,-81.97782,
30.28955,-81.97872,
30.28949,-81.98,
30.28931,-81.98249,
30.28924,-81.98325,
30.28918,-81.98401,
30.28918,-81.98401,
30.28927,-81.98461,
30.28942,-81.98478,
30.28965,-81.98493,
30.28986,-81.98497,
30.29014,-81.98488,
30.29034,-81.98474,
30.29053,-81.98447,
30.29063,-81.98416,
30.29067,-81.98374,
30.29065,-81.98348,
30.29057,-81.98321,
30.29036,-81.98303,
30.28918,-81.98299,
30.28853,-81.983,
30.28659,-81.98297,
30.2864,-81.98297,
30.28559,-81.98296,
30.28521,-81.98298,
30.28485,-81.98301,
30.28447,-81.98306,
30.28413,-81.98314,
30.28413,-81.98314,
30.28417,-81.9834,
30.2842,-81.98356,
30.2843,-81.98409,
30.2843,-81.98417,
30.28427,-81.98422,
30.28425,-81.98423,
30.28425,-81.98423,
30.28425,-81.98423,
30.28413,-81.98428,
30.28419,-81.98474,
30.28384,-81.98481,
30.28361,-81.98372,
30.28359,-81.98359,
30.28353,-81.98331,
30.28353,-81.98331,
30.2831,-81.98346,
30.28292,-81.98354,
30.28263,-81.98364,
30.2802,-81.98458,
30.27997,-81.98466,
30.27771,-81.98553,
30.27673,-81.98591,
30.27363,-81.9871,
30.2707,-81.98822,
30.26763,-81.9894,
30.26128,-81.99184,
30.25512,-81.9942,
30.24962,-81.99631,
30.24452,-81.99827,
30.24167,-81.99937,
30.23967,-82.00014,
30.23577,-82.00164,
30.22986,-82.0039,
30.22982,-82.00392,
30.22358,-82.00633,
30.21736,-82.00872,
30.21196,-82.01079,
30.21178,-82.01086,
30.21039,-82.01139,
30.21005,-82.01152,
30.20956,-82.01171,
30.20696,-82.01271,
30.20653,-82.01287,
30.20577,-82.01317,
30.2035,-82.01404,
30.20245,-82.01445,
30.20217,-82.01456,
30.20184,-82.01469,
30.20139,-82.01486,
30.20034,-82.01527,
30.19859,-82.01594,
30.19791,-82.0162,
30.1963,-82.01682,
30.1954,-82.01716,
30.19505,-82.0173,
30.19488,-82.01736,
30.19424,-82.01761,
30.19401,-82.0177,
30.19267,-82.01821,
30.19209,-82.01844,
30.19038,-82.0191,
30.18548,-82.02099,
30.18541,-82.02102,
30.18526,-82.02107,
30.18101,-82.0227,
30.18046,-82.02289,
30.1803,-82.02294,
30.1794,-82.02324,
30.17862,-82.02349,
30.1778,-82.02373,
30.17523,-82.02449,
30.1739,-82.0249,
30.17256,-82.02535,
30.17126,-82.02582,
30.16991,-82.02632,
30.16744,-82.02723,
30.16744,-82.02723,
30.16744,-82.02723,
30.16465,-82.02826,
30.16298,-82.02888,
30.16132,-82.02949,
30.15753,-82.0309,
30.15518,-82.03177,
30.15324,-82.03249,
30.15324,-82.03249,
30.1523,-82.03283,
30.15127,-82.03322,
30.14818,-82.03435,
30.14249,-82.03646,
30.13758,-82.03828,
30.12776,-82.04191,
30.12685,-82.04225,
30.12592,-82.04262,
30.12498,-82.043,
30.12409,-82.04339,
30.1223,-82.04423,
30.12049,-82.04515,
30.11891,-82.04596,
30.1175,-82.04666,
30.11667,-82.04706,
30.11578,-82.04747,
30.11452,-82.04802,
30.11339,-82.04848,
30.11091,-82.04943,
30.11081,-82.04947,
30.10691,-82.05096,
30.10501,-82.05169,
30.10443,-82.05193,
30.10404,-82.0521,
30.10368,-82.05228,
30.10294,-82.05266,
30.10143,-82.05347,
30.0996,-82.05445,
30.09868,-82.05495,
30.09728,-82.05569,
30.09482,-82.05701,
30.08999,-82.05959,
30.08635,-82.06153,
30.08569,-82.06187,
30.08512,-82.06214,
30.08484,-82.06225,
30.08434,-82.06246,
30.08193,-82.06335,
30.08141,-82.06354,
30.08126,-82.06359,
30.08046,-82.06389,
30.07978,-82.06414,
30.07955,-82.06422,
30.07748,-82.06498,
30.07658,-82.0653,
30.07617,-82.06545,
30.076,-82.06552,
30.07558,-82.06565,
30.07536,-82.06572,
30.07475,-82.06589,
30.07462,-82.06591,
30.07415,-82.06601,
30.07359,-82.06612,
30.0729,-82.0662,
30.07243,-82.06625,
30.07202,-82.06627,
30.07163,-82.06628,
30.0715,-82.06628,
30.07045,-82.06627,
30.06901,-82.06625,
30.06762,-82.06623,
30.06668,-82.06621,
30.065,-82.06619,
30.06403,-82.06617,
30.06252,-82.06615,
30.06189,-82.06614,
30.0614,-82.06615,
30.0609,-82.0662,
30.06047,-82.06628,
30.05994,-82.0664,
30.05944,-82.06656,
30.05752,-82.06726,
30.0571,-82.06742,
30.05611,-82.06778,
30.05587,-82.06787,
30.05524,-82.0681,
30.05476,-82.06828,
30.05374,-82.06866,
30.05335,-82.0688,
30.05189,-82.06933,
30.05094,-82.06968,
30.05056,-82.06981,
30.05009,-82.06996,
30.04962,-82.07011,
30.04857,-82.07037,
30.0474,-82.07075,
30.0468,-82.07096,
30.04626,-82.07116,
30.04575,-82.07135,
30.04542,-82.07147,
30.04523,-82.07154,
30.04493,-82.07165,
30.04433,-82.07187,
30.04314,-82.07231,
30.04256,-82.07259,
30.04243,-82.07265,
30.04182,-82.0729,
30.04136,-82.07307,
30.04005,-82.07355,
30.03978,-82.07365,
30.03776,-82.0744,
30.03739,-82.07455,
30.03738,-82.07456,
30.03694,-82.07475,
30.03648,-82.07495,
30.03554,-82.07539,
30.03492,-82.07571,
30.03434,-82.07602,
30.03381,-82.07632,
30.03323,-82.07667,
30.03279,-82.07695,
30.03279,-82.07695,
30.03279,-82.07695,
30.03246,-82.07716,
30.0316,-82.07773,
30.03104,-82.07814,
30.03006,-82.07885,
30.02898,-82.07964,
30.0269,-82.08115,
30.0247,-82.08278,
30.02404,-82.08323,
30.02347,-82.08363,
30.02284,-82.08403,
30.02227,-82.08437,
30.02164,-82.08472,
30.02097,-82.08506,
30.02037,-82.08533,
30.01979,-82.08558,
30.01856,-82.08603,
30.01802,-82.08622,
30.01576,-82.08703,
30.01559,-82.08709,
30.01547,-82.08713,
30.01532,-82.08719,
30.01324,-82.08793,
30.00816,-82.08975,
30.00751,-82.08999,
30.00674,-82.09026,
30.00454,-82.09105,
30.00365,-82.09136,
30.00271,-82.0917,
29.99916,-82.09297,
29.99826,-82.09329,
29.99775,-82.09345,
29.99734,-82.09362,
29.99704,-82.09374,
29.99658,-82.09393,
29.99627,-82.09408,
29.99597,-82.09425,
29.99575,-82.09438,
29.99496,-82.09487,
29.99475,-82.095,
29.99454,-82.09515,
29.99443,-82.09524,
29.99383,-82.09573,
29.99325,-82.09627,
29.99309,-82.09643,
29.99303,-82.09649,
29.99252,-82.09707,
29.99212,-82.09756,
29.99171,-82.09815,
29.99099,-82.09936,
29.9907,-82.09993,
29.99041,-82.10052,
29.98964,-82.10213,
29.98592,-82.10985,
29.9856,-82.11051,
29.98524,-82.11118,
29.98484,-82.11184,
29.98441,-82.11248,
29.98383,-82.11325,
29.98351,-82.11362,
29.98317,-82.114,
29.98278,-82.11442,
29.98271,-82.11448,
29.98236,-82.11482,
29.98172,-82.11538,
29.98104,-82.1159,
29.98013,-82.11652,
29.97742,-82.11825,
29.97742,-82.11825,
29.97596,-82.11918,
29.97538,-82.11957,
29.9746,-82.12019,
29.97388,-82.12085,
29.97328,-82.12144,
29.97269,-82.1221,
29.97242,-82.1224,
29.97187,-82.12311,
29.97134,-82.12384,
29.96945,-82.12645,
29.96896,-82.12712,
29.9683,-82.12798,
29.96783,-82.12855,
29.96693,-82.12957,
29.96646,-82.13005,
29.96598,-82.13053,
29.965,-82.13147,
29.96395,-82.13236,
29.96341,-82.13278,
29.96284,-82.13321,
29.96255,-82.13341,
29.96186,-82.13386,
29.96116,-82.13429,
29.95951,-82.13514,
29.95874,-82.13548,
29.95722,-82.13611,
29.95651,-82.13635,
29.95563,-82.13665,
29.95441,-82.13698,
29.9529,-82.13731,
29.95125,-82.13752,
29.94947,-82.13773,
29.94947,-82.13773,
29.94733,-82.1376,
29.94586,-82.13746,
29.94539,-82.13739,
29.94257,-82.13676,
29.94123,-82.13645,
29.93931,-82.13603,
29.93776,-82.13584,
29.93627,-82.13585,
29.93509,-82.13595,
29.93408,-82.13617,
29.93284,-82.1365,
29.92835,-82.13806,
29.92745,-82.13832,
29.92692,-82.13842,
29.92631,-82.1385,
29.92512,-82.13852,
29.924,-82.13841,
29.92354,-82.13828,
29.92292,-82.13811,
29.92212,-82.13783,
29.92139,-82.13747,
29.92025,-82.13684,
29.91798,-82.13543,
29.91756,-82.1352,
29.91708,-82.13497,
29.91631,-82.13467,
29.91624,-82.13464,
29.91608,-82.1346,
29.91575,-82.1345,
29.91494,-82.13434,
29.91469,-82.13431,
29.91428,-82.1343,
29.91362,-82.13426,
29.91321,-82.13425,
29.9128,-82.13429,
29.91252,-82.13434,
29.91244,-82.13435,
29.91226,-82.13438,
29.91199,-82.13445,
29.91175,-82.13451,
29.91133,-82.13464,
29.9106,-82.13486,
29.91034,-82.13491,
29.90986,-82.13502,
29.90927,-82.13513,
29.90904,-82.13516,
29.90856,-82.13524,
29.90733,-82.13547,
29.9048,-82.13591,
29.90471,-82.13593,
29.90432,-82.136,
29.90375,-82.13609,
29.90267,-82.13628,
29.90207,-82.13639,
29.90149,-82.1365,
29.90094,-82.13662,
29.90044,-82.13674,
29.89997,-82.13688,
29.89997,-82.13688,
29.89997,-82.13688,
29.89994,-82.13689,
29.89947,-82.13704,
29.89883,-82.13725,
29.89671,-82.13795,
29.89657,-82.138,
29.89644,-82.13804,
29.89604,-82.13817,
29.8958,-82.13825,
29.89363,-82.13897,
29.8935,-82.13901,
29.89274,-82.13927,
29.89235,-82.13941,
29.89194,-82.13959,
29.89156,-82.13977,
29.89121,-82.13994,
29.89066,-82.14027,
29.89015,-82.14061,
29.88964,-82.141,
29.88915,-82.1414,
29.88874,-82.1418,
29.88833,-82.14222,
29.88793,-82.14268,
29.88773,-82.14293,
29.88754,-82.14318,
29.88741,-82.14334,
29.88603,-82.14517,
29.88495,-82.1466,
29.88461,-82.14701,
29.88424,-82.14741,
29.88395,-82.14771,
29.88361,-82.14803,
29.88329,-82.1483,
29.88299,-82.14855,
29.88258,-82.14885,
29.88222,-82.14909,
29.88186,-82.14931,
29.88146,-82.14953,
29.88105,-82.14974,
29.88066,-82.1499,
29.88021,-82.15008,
29.87976,-82.15022,
29.87931,-82.15036,
29.87884,-82.15046,
29.87721,-82.15079,
29.87476,-82.15128,
29.8741,-82.15142,
29.87369,-82.1515,
29.87287,-82.15167,
29.87234,-82.15178,
29.87062,-82.15212,
29.86963,-82.15233,
29.86943,-82.15237,
29.86725,-82.15281,
29.86687,-82.15289,
29.86675,-82.15291,
29.86656,-82.15295,
29.8663,-82.153,
29.86472,-82.15332,
29.86449,-82.15337,
29.86418,-82.15343,
29.86183,-82.15391,
29.86048,-82.15419,
29.85977,-82.15433,
29.85958,-82.15437,
29.85837,-82.15462,
29.85797,-82.15471,
29.85763,-82.1548,
29.85687,-82.15503,
29.85684,-82.15504,
29.85634,-82.15521,
29.85588,-82.15539,
29.85544,-82.15557,
29.85345,-82.15643,
29.853,-82.15663,
29.85206,-82.15703,
29.85055,-82.15766,
29.84916,-82.15821,
29.84847,-82.15849,
29.84759,-82.15883,
29.84541,-82.15968,
29.84494,-82.15986,
29.84445,-82.16008,
29.84395,-82.16036,
29.8435,-82.16065,
29.84147,-82.16215,
29.83975,-82.16342,
29.83941,-82.16368,
29.83907,-82.16394,
29.83858,-82.16431,
29.83678,-82.16566,
29.83635,-82.16598,
29.83586,-82.1663,
29.83547,-82.16653,
29.83511,-82.16672,
29.83476,-82.16688,
29.83455,-82.16698,
29.83418,-82.16713,
29.834,-82.1672,
29.83343,-82.16738,
29.83285,-82.16753,
29.83234,-82.16763,
29.83183,-82.16771,
29.83124,-82.16774,
29.83053,-82.16776,
29.8299,-82.16776,
29.82749,-82.16777,
29.82745,-82.16777,
29.82715,-82.16777,
29.82402,-82.16776,
29.82379,-82.16776,
29.82091,-82.16777,
29.82045,-82.16776,
29.81962,-82.16776,
29.81818,-82.16776,
29.81747,-82.16776,
29.81692,-82.16776,
29.81591,-82.16777,
29.81557,-82.16777,
29.81513,-82.16777,
29.81363,-82.16777,
29.81299,-82.16776,
29.81154,-82.16776,
29.80936,-82.16777,
29.8074,-82.16777,
29.80403,-82.16777,
29.80337,-82.16776,
29.8026,-82.16775,
29.80205,-82.16773,
29.80118,-82.16769,
29.80019,-82.16762,
29.79994,-82.1676,
29.79903,-82.16757,
29.79843,-82.16757,
29.79786,-82.16757,
29.79704,-82.16757,
29.7964,-82.16757,
29.79559,-82.16757,
29.79494,-82.16757,
29.79457,-82.16757,
29.79394,-82.16756,
29.79347,-82.16757,
29.79295,-82.16757,
